codigo ccn,codigo cnh,nombre,comunidad autonoma,provincia,municipio,direccion,codigo postal,telefono,naºmero de camas instaladas,tipo de centro,dependencia funcional,observaciones,concierto,acreditacion docente,direccion_completa,latitud,longitud,servicios
639000883,390041,HOSPITAL MUTUA MONTAÃESA,Cantabria,Cantabria,Santander,AVENIDA DEL FARO-PINTOR EDUARDO SANZ 19 BAJO,39012,942204100,30,Hospitales especializados,MÃºtuas Colaboradoras con La Seguridad Social,,Sin concierto,NO,"HOSPITAL MUTUA MONTAÃESA, Santander, Cantabria, España",43.4641788,-3.8283775,
639000989,390149,HOSPITAL SIERRALLANA,Cantabria,Cantabria,Torrelavega,BARRIO GANZO S/N,39300,942847400,301,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL SIERRALLANA, Torrelavega, Cantabria, España",43.3628253,-4.0753797,
639001300,390067,CENTRO HOSPITALARIO PADRE MENNI,Cantabria,Cantabria,Santander,AVENIDA CANTABRIA 52,39012,942390060;942391260,65,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Privados,,Red de utilizaciÃ³n pÃºblica (RUP),NO,"CENTRO HOSPITALARIO PADRE MENNI, Santander, Cantabria, España",43.4773931,-3.8024256,
705000769,50013,HOSPITAL NUESTRA SEÃORA DE SONSOLES,Castilla y LeÃ³n,Ãvila,Ãvila,"AVENIDA DE JUAN CARLOS I, S/N S/N",5071,920358000,321,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL NUESTRA SEÃORA DE SONSOLES, Ãvila, Ãvila, España",40.6500242,-4.6924736,
705000770,50049,HOSPITAL SANTA TERESA,Castilla y LeÃ³n,Ãvila,Ãvila,AVENIDA SANTA CRUZ DE TENERIFE 11,5005,920252525,33,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL SANTA TERESA, Ãvila, Ãvila, España",40.6500242,-4.6924736,
705000771,50034,HOSPITAL PROVINCIAL DE AVILA,Castilla y LeÃ³n,Ãvila,Ãvila,"CALLE JESUS DEL GRAN PODER, 42",5003,920357200,119,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL PROVINCIAL DE AVILA, Ãvila, Ãvila, España",40.6500242,-4.6924736,
705001823,50072,HOSPITAL DE SALUD MENTAL CASTA SALUD AREVALO,Castilla y LeÃ³n,Ãvila,ArÃ©valo,"PASEO SAN JUAN BOSCO, 2",5200,920301400,80,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Privados,,Sin concierto,NO,"HOSPITAL DE SALUD MENTAL CASTA SALUD AREVALO, ArÃ©valo, Ãvila, España",,,
709001369,90079,HOSPITAL SANTOS REYES,Castilla y LeÃ³n,Burgos,Aranda de Duero,AVENIDA RUPERTA BARAYA 6,9400,947522000,127,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,NO,"HOSPITAL SANTOS REYES, Aranda de Duero, Burgos, España",41.6696538,-3.6915857,
709001370,90098,HOSPITAL SANTIAGO APOSTOL,Castilla y LeÃ³n,Burgos,Miranda de Ebro,CARRETERA DE ORON SN S/N,9200,947349000,114,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,NO,"HOSPITAL SANTIAGO APOSTOL, Miranda de Ebro, Burgos, España",42.6697108,-2.9892559,
709001371,90047,HOSPITAL RECOLETAS DE BURGOS,Castilla y LeÃ³n,Burgos,Burgos,CALLE CRUZ ROJA S/N,9006,947244055,83,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL RECOLETAS DE BURGOS, Burgos, Burgos, España",42.3441281,-3.6829277,
709001373,90155,HOSPITAL UNIVERSITARIO DE BURGOS COMPLEJO ASISTENCIAL UNIVER. DE BURGOS,Castilla y LeÃ³n,Burgos,Burgos,AVENIDA ISLAS BALEARES 3,9006,947281810,777,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL UNIVERSITARIO DE BURGOS COMPLEJO ASISTENCIAL UNIVER. DE BURGOS, Burgos, Burgos, España",42.3616088,-3.6853658,
709001375,90050,HOSPITAL SAN JUAN DE DIOS BURGOS,Castilla y LeÃ³n,Burgos,Burgos,PASEO DE LA ISLA 3,9003,947257730,160,Hospitales de media y larga estancia,Organizaciones No Gubernamentales,,Concierto parcial,NO,"HOSPITAL SAN JUAN DE DIOS BURGOS, Burgos, Burgos, España",42.3393822,-3.7106959,
709001376,90026,HOSPITAL FUENTE BERMEJA- COMPLEJO ASISTENCIAL UNIVERSITARIO DE BURGOS-,Castilla y LeÃ³n,Burgos,Burgos,CALLE FRANCISCO SALINAS SN S/N,9003,947281810,88,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL FUENTE BERMEJA- COMPLEJO ASISTENCIAL UNIVERSITARIO DE BURGOS-, Burgos, Burgos, España",42.3616088,-3.6853658,
724001712,240016,HOSPITAL DE LEON COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON,Castilla y LeÃ³n,LeÃ³n,LeÃ³n,CALLE ALTOS DE NAVA SN S/N,24080,987237400,789,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL DE LEON COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON, LeÃ³n, LeÃ³n, España",,,
724001713,240135,HOSPITAL EL BIERZO,Castilla y LeÃ³n,LeÃ³n,Ponferrada,CALLE MEDICOS SIN FRONTERAS 7,24404,987455200,413,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL EL BIERZO, Ponferrada, LeÃ³n, España",42.5723211,-6.6436701,
724001714,240074,HOSPITAL HM SAN FRANCISCO,Castilla y LeÃ³n,LeÃ³n,LeÃ³n,CALLE MARQUESES DE SAN ISIDRO 11,24004,987202111,75,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL HM SAN FRANCISCO, LeÃ³n, LeÃ³n, España",,,
724001715,240212,CLINICA PONFERRADA RECOLETAS,Castilla y LeÃ³n,LeÃ³n,Ponferrada,CAMINO DE SANTIAGO 101,24404,987423732,46,Hospitales Generales,Privados,,Concierto parcial,NO,"CLINICA PONFERRADA RECOLETAS, Ponferrada, LeÃ³n, España",,,
724001716,240140,HOSPITAL DE LA REINA,Castilla y LeÃ³n,LeÃ³n,Ponferrada,CALLE HOSPITAL 28,24401,987409109,72,Hospitales Generales,Organizaciones No Gubernamentales,,Concierto parcial,NO,"HOSPITAL DE LA REINA, Ponferrada, LeÃ³n, España",42.5412893,-6.593492,
724001717,240188,HOSPITAL SAN JUAN DE DIOS LEON,Castilla y LeÃ³n,LeÃ³n,San AndrÃ©s del Rabanedo,AVENIDA SAN IGNACIO DE LOYOLA 73,24010,987232500,297,Hospitales Generales,Organizaciones No Gubernamentales,,Concierto parcial,NO,"HOSPITAL SAN JUAN DE DIOS LEON, San AndrÃ©s del Rabanedo, LeÃ³n, España",,,
724001718,240055,HM REGLA,Castilla y LeÃ³n,LeÃ³n,LeÃ³n,CALLE CARDENAL LANDAZURI 2,24003,987236900,130,Hospitales Generales,Organizaciones No Gubernamentales,,Concierto parcial,NO,"HM REGLA, LeÃ³n, LeÃ³n, España",,,
724001719,240021,HOSPITAL MONTE SAN ISIDRO COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON,Castilla y LeÃ³n,LeÃ³n,LeÃ³n,"CARRETERA NACIONAL N-630, KM140 S/N",24008,987227250,130,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL MONTE SAN ISIDRO COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON, LeÃ³n, LeÃ³n, España",,,
724001721,240220,HOSPITAL VALLE DE LACIANA,Castilla y LeÃ³n,LeÃ³n,Villablino,AVENIDA DE ASTURIAS SN S/N,24100,609275256,15,Hospitales de media y larga estancia,Otros Centros o Establecimientos PÃºblicos de Dependencia AutonÃ³mica,,Concierto sustitutorio,NO,"HOSPITAL VALLE DE LACIANA, Villablino, LeÃ³n, España",,,
724001722,240093,HOSPITAL SANTA ISABEL COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON,Castilla y LeÃ³n,LeÃ³n,LeÃ³n,AVENIDA DE MADRID 118,24080,987203000,117,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL SANTA ISABEL COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON, LeÃ³n, LeÃ³n, España",,,
734000718,340014,HOSPITAL RIO CARRION COMPLEJO ASISTENCIAL UNIVERSITARIO DE PALENCIA,Castilla y LeÃ³n,Palencia,Palencia,AVENIDA DONANTES DE SANGRE SN S/N,34005,979167000,376,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL RIO CARRION COMPLEJO ASISTENCIAL UNIVERSITARIO DE PALENCIA, Palencia, Palencia, España",42.015752,-4.5400713,
734000719,340029,HOSPITAL SAN TELMO COMPLEJO ASISTENCIAL UNIVERSITARIO DE PALENCIA,Castilla y LeÃ³n,Palencia,Palencia,AVENIDA SAN TELMO SN S/N,34004,979167000,119,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL SAN TELMO COMPLEJO ASISTENCIAL UNIVERSITARIO DE PALENCIA, Palencia, Palencia, España",42.015752,-4.5400713,
734000720,340053,HOSPITAL RECOLETAS SALUD PALENCIA,Castilla y LeÃ³n,Palencia,Palencia,AVENIDA SIMON NIETO 31-34,34005,979747700,23,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL RECOLETAS SALUD PALENCIA, Palencia, Palencia, España",42.015752,-4.5400713,
734000721,340035,HOSPITAL PSIQUIATRICO SAN LUIS,Castilla y LeÃ³n,Palencia,Palencia,CARRETERA DE BURGOS SN S/N,34004,979165324,206,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Organizaciones No Gubernamentales,,Concierto parcial,NO,"HOSPITAL PSIQUIATRICO SAN LUIS, Palencia, Palencia, España",41.9934626,-4.5064891,
734000722,340040,AREA PSIQUIATRICA SAN JUAN DE DIOS,Castilla y LeÃ³n,Palencia,Palencia,PASEO PADRE FAUSTINO CALVO 46,34005,979742300,97,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Privados,,Red de utilizaciÃ³n pÃºblica (RUP),NO,"AREA PSIQUIATRICA SAN JUAN DE DIOS, Palencia, Palencia, España",42.015752,-4.5400713,
737001403,370037,HOSPITAL UNIVERSITARIO DE SALAMANCA (COMPLEJO ASISTENCIAL UNIVERSITARIO DE,Castilla y LeÃ³n,Salamanca,Salamanca,PASEO DE SAN VICENTE 58-182,37007,923291160,814,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL UNIVERSITARIO DE SALAMANCA (COMPLEJO ASISTENCIAL UNIVERSITARIO DE, Salamanca, Salamanca, España",40.9629369,-5.6759703,
737001404,370074,HOSPITAL LOS MONTALVOS (COMPLEJO ASISTENCIAL UNIVERSITARIO DE SALAMANCA),Castilla y LeÃ³n,Salamanca,Carrascal de Barregas,"CARRETERA CIUDAD RODRIGO, S/N S/N",37192,923330163,183,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL LOS MONTALVOS (COMPLEJO ASISTENCIAL UNIVERSITARIO DE SALAMANCA), Carrascal de Barregas, Salamanca, España",40.926337,-5.7409904,
737001405,370055,HOSPITAL GENERAL DE LA SANTISIMA TRINIDAD,Castilla y LeÃ³n,Salamanca,Salamanca,"PASEO DE CARMELITAS, 74-94",37007,923269300,106,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL GENERAL DE LA SANTISIMA TRINIDAD, Salamanca, Salamanca, España",40.9629369,-5.6759703,
740000778,400019,HOSPITAL GENERAL DE SEGOVIA COMPLEJO ASISTENCIAL UNIVERSITARIO DE SEGOVIA,Castilla y LeÃ³n,Segovia,Segovia,CALLE LUIS ERIK CLAVERIA NEUROLOGO SN S/N,40002,921419100,381,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GENERAL DE SEGOVIA COMPLEJO ASISTENCIAL UNIVERSITARIO DE SEGOVIA, Segovia, Segovia, España",40.9427364,-4.1288327,
740000779,400045,HOSPITAL RECOLETAS SEGOVIA NUESTRA SEÃORA DE LA MISERICORDIA,Castilla y LeÃ³n,Segovia,Segovia,CALLE DOCTOR VELASCO 21-23,40003,921460112,36,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL RECOLETAS SEGOVIA NUESTRA SEÃORA DE LA MISERICORDIA, Segovia, Segovia, España",40.9427364,-4.1288327,
742000617,420011,HOSPITAL SANTA BARBARA (COMPLEJO ASISTENCIAL UNIVERSITARIO DE SORIA),Castilla y LeÃ³n,Soria,Soria,PASEO DE SANTA BARBARA S/N S/N,42005,975234300,232,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL SANTA BARBARA (COMPLEJO ASISTENCIAL UNIVERSITARIO DE SORIA), Soria, Soria, España",40.4496555,-3.6520719,
742000618,420026,HOSPITAL VIRGEN DEL MIRON (COMPLEJO ASISTENCIAL DE SORIA),Castilla y LeÃ³n,Soria,Soria,CARRETERA DE LOGROÃO 8,42005,975220850,91,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL VIRGEN DEL MIRON (COMPLEJO ASISTENCIAL DE SORIA), Soria, Soria, España",40.4496555,-3.6520719,
742001402,420051,HOSPITAL LATORRE,Castilla y LeÃ³n,Soria,Soria,"CAMINO DE LOS ROYALES, 8 S/N",42005,975950450,29,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL LATORRE, Soria, Soria, España",41.7623402,-2.4821198,
747001312,470029,HOSPITAL CLINICO UNIVERSITARIO DE VALLADOLID,Castilla y LeÃ³n,Valladolid,Valladolid,AVENIDA RAMON Y CAJAL 3,47003,983420000,777,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL CLINICO UNIVERSITARIO DE VALLADOLID, Valladolid, Valladolid, España",41.6559823,-4.7187397,
747001314,470091,HOSPITAL MEDINA DEL CAMPO,Castilla y LeÃ³n,Valladolid,Medina del Campo,CALLE PEÃARANDA DE BRACAMONTE 24,47400,983838000,119,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,NO,"HOSPITAL MEDINA DEL CAMPO, Medina del Campo, Valladolid, España",41.295317,-4.9114235,
747001315,470113,HOSPITAL RECOLETAS SALUD CAMPO GRANDE,Castilla y LeÃ³n,Valladolid,Valladolid,PLAZA DE COLON S/N S/N,47007,983135555,99,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL RECOLETAS SALUD CAMPO GRANDE, Valladolid, Valladolid, España",41.6437512,-4.7283521,
747001316,470105,HOSPITAL RECOLETAS SALUD FELIPE II,Castilla y LeÃ³n,Valladolid,Valladolid,CALLE FELIPE II 9,47003,983358000,79,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL RECOLETAS SALUD FELIPE II, Valladolid, Valladolid, España",41.6553111,-4.725976,
747001317,470053,SANATORIO SAGRADO CORAZON,Castilla y LeÃ³n,Valladolid,Valladolid,CALLE FIDEL RECIO 1,47002,983299000,48,Hospitales Generales,Organizaciones No Gubernamentales,,Concierto parcial,NO,"SANATORIO SAGRADO CORAZON, Valladolid, Valladolid, España",41.6497096,-4.7203894,
747001319,470014,HOSPITAL UNIVERSITARIO RIO HORTEGA,Castilla y LeÃ³n,Valladolid,Valladolid,CALLE DULZAINA 2,47012,983420400,596,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL UNIVERSITARIO RIO HORTEGA, Valladolid, Valladolid, España",41.6296811,-4.7139052,
747001322,470072,FUNDACION HOSPITALARIAS VALLADOLID,Castilla y LeÃ³n,Valladolid,Valladolid,PASEO JUAN CARLOS I 10,47008,983272600,240,Hospitales de media y larga estancia,Organizaciones No Gubernamentales,,Concierto parcial,NO,"FUNDACION HOSPITALARIAS VALLADOLID, Valladolid, Valladolid, España",41.6559823,-4.7187397,
747004211,470124,HOSPITAL CASAVERDE VALLADOLID,Castilla y LeÃ³n,Valladolid,Valladolid,CALLE UNIVERSO CV A C ASTROFISICO CARLOS SANCHEZ MAGRO S/N,47011,0034000000000,99,Hospitales especializados,Privados,,Concierto parcial,NO,"HOSPITAL CASAVERDE VALLADOLID, Valladolid, Valladolid, España",41.6523856,-4.6974519,
749000895,490013,HOSPITAL VIRGEN DE LA CONCHA COMPLEJO ASISTENCIAL DE ZAMORA,Castilla y LeÃ³n,Zamora,Zamora,AVENIDA REQUEJO 35,49022,980548200,349,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL VIRGEN DE LA CONCHA COMPLEJO ASISTENCIAL DE ZAMORA, Zamora, Zamora, España",41.5113753,-5.7285999,
749000896,490028,HOSPITAL PROVINCIAL DE ZAMORA COMPLEJO ASISTENCIAL DE ZAMORA,Castilla y LeÃ³n,Zamora,Zamora,CALLE HERNAN CORTES 40,49021,980520200,140,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL PROVINCIAL DE ZAMORA COMPLEJO ASISTENCIAL DE ZAMORA, Zamora, Zamora, España",41.5113753,-5.7285999,
749000897,490065,HOSPITAL DE BENAVENTE COMPLEJO ASISTENCIAL DE ZAMORA,Castilla y LeÃ³n,Zamora,Benavente,CALLE HOSPITAL SAN JUAN 4-6,49600,980631900,51,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL DE BENAVENTE COMPLEJO ASISTENCIAL DE ZAMORA, Benavente, Zamora, España",42.0043795,-5.6770997,
749000898,490081,HOSPITAL RECOLETAS SALUD ZAMORA,Castilla y LeÃ³n,Zamora,Zamora,CALLE PINAR 7,49023,980545300,44,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL RECOLETAS SALUD ZAMORA, Zamora, Zamora, España",41.5113753,-5.7285999,
802000003,20096,HOSPITAL DE HELLIN,Castilla-La Mancha,Albacete,HellÃ­n,CALLE JUAN RAMON JIMENEZ 40,2400,967309500,135,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL DE HELLIN, HellÃ­n, Albacete, España",,,
802000031,20100,HOSPITAL QUIRONSALUD  ALBACETE,Castilla-La Mancha,Albacete,Albacete,PLAZA DEL MADROÃO 11,2008,967190072,65,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL QUIRONSALUD  ALBACETE, Albacete, Albacete, España",38.9853187,-1.8441659,
802000048,20061,HOSPITAL QUIRONSALUD SANTA CRISTINA,Castilla-La Mancha,Albacete,Albacete,CALLE PEREZ GALDOS 7-9,2003,967223300,42,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL QUIRONSALUD SANTA CRISTINA, Albacete, Albacete, España",38.9895815,-1.8578372,
802000130,20030,HOSPITAL GENERAL UNIVERSITARIO DE ALBACETE,Castilla-La Mancha,Albacete,Albacete,CALLE HERMANOS FALCO 37,2006,967597100,510,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL GENERAL UNIVERSITARIO DE ALBACETE, Albacete, Albacete, España",38.9852696,-1.8465599,
802000374,20117,HOSPITAL UNIVERSITARIO NUESTRA SEÃORA  DEL PERPETUO SOCORRO,Castilla-La Mancha,Albacete,Albacete,CALLE SEMINARIO 4,2006,967597799,159,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL UNIVERSITARIO NUESTRA SEÃORA  DEL PERPETUO SOCORRO, Albacete, Albacete, España",38.9852696,-1.8465599,
802000515,20158,"CENTRO DE ATENCION A LA SALUD MENTAL, LA MILAGROSA",Castilla-La Mancha,Albacete,Albacete,TRAVESIA DE LA IGUALDAD S/N,2006,967192350,30,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"CENTRO DE ATENCION A LA SALUD MENTAL, LA MILAGROSA, Albacete, Albacete, España",38.9852696,-1.8465599,
802000755,20136,HOSPITAL GENERAL DE ALMANSA,Castilla-La Mancha,Albacete,Almansa,AVENIDA ADOLFO SUAREZ S/N,2640,967339526,93,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GENERAL DE ALMANSA, Almansa, Albacete, España",38.8794891,-1.0939313,
802000780,20147,HOSPITAL GENERAL DE VILLARROBLEDO,Castilla-La Mancha,Albacete,Villarrobledo,"AVENIDA MIGUEL DE CERVANTES C/V CTRA. PROVENCIO KM. 0,3",2600,967133000,114,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GENERAL DE VILLARROBLEDO, Villarrobledo, Albacete, España",39.2800858,-2.6027067,
813000043,130049,HOSPITAL QUIRONSALUD CIUDAD REAL,Castilla-La Mancha,Ciudad Real,Ciudad Real,CALLE ALISOS 19,13002,926255008,55,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL QUIRONSALUD CIUDAD REAL, Ciudad Real, Ciudad Real, España",38.9700262,-3.931547,
813000450,130052,HOSPITAL GENERAL LA MANCHA CENTRO,Castilla-La Mancha,Ciudad Real,AlcÃ¡zar de San Juan,AVENIDA DE LA CONSTITUCION 3,13600,926580500,362,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GENERAL LA MANCHA CENTRO, AlcÃ¡zar de San Juan, Ciudad Real, España",,,
813000577,130065,HOSPITAL VIRGEN DE ALTAGRACIA,Castilla-La Mancha,Ciudad Real,Manzanares,AVENIDA DON EMILIANO GARCIA ROLDAN 2,13200,926646000,118,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL VIRGEN DE ALTAGRACIA, Manzanares, Ciudad Real, España",38.9992841,-3.3617543,
813000578,130071,HOSPITAL SANTA BARBARA,Castilla-La Mancha,Ciudad Real,Puertollano,CARRETERA MALAGON S/NÂº,13500,926421100,141,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL SANTA BARBARA, Puertollano, Ciudad Real, España",38.7052925,-4.1120978,
813000583,130034,SERVICIOS SANITARIOS Y ASISTENCIALES,Castilla-La Mancha,Ciudad Real,Ciudad Real,RONDA DEL CARMEN S/NÂº,13002,926221178,87,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,NO,"SERVICIOS SANITARIOS Y ASISTENCIALES, Ciudad Real, Ciudad Real, España",38.9700262,-3.931547,
813000584,130087,HOSPITAL GENERAL DE VALDEPEÃAS,Castilla-La Mancha,Ciudad Real,ValdepeÃ±as,AVENIDA DE LOS ESTUDIANTES S/N,13300,926320200,103,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GENERAL DE VALDEPEÃAS, ValdepeÃ±as, Ciudad Real, España",,,
813000595,130127,HOSPITAL GENERAL UNIVERSITARIO  DE CIUDAD REAL,Castilla-La Mancha,Ciudad Real,Ciudad Real,CALLE OBISPO RAFAEL TORIJA 35,13005,926278000,564,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GENERAL UNIVERSITARIO  DE CIUDAD REAL, Ciudad Real, Ciudad Real, España",38.9700262,-3.931547,
813000931,130128,HOSPITAL GENERAL DE TOMELLOSO,Castilla-La Mancha,Ciudad Real,Tomelloso,CALLE VEREDA DE SOCUELLAMOS S/N,13700,926525800,155,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GENERAL DE TOMELLOSO, Tomelloso, Ciudad Real, España",39.174441,-3.0078855,
